"","date","open","high","low","close","volume","adjusted"
"2919",2009-08-10,23.665714,23.799999,23.379999,23.531429,75073600,15.929756
"2920",2009-08-11,23.384285,23.482857,23.125713,23.261429,88835600,15.746977
"2921",2009-08-12,23.221428,23.815714,23.20857,23.615715,111267800,15.986816
"2922",2009-08-13,23.807142,24.095715,23.785715,24.059999,109995200,16.287573
"2923",2009-08-14,23.991428,24.032858,23.647142,23.825714,76454000,16.128975
"2924",2009-08-17,23.364286,23.370001,22.774286,22.798571,131095300,15.433644
"2925",2009-08-18,23.09,23.462856,23.058571,23.428572,107788100,15.860126
"2926",2009-08-19,23.25,23.614286,23.207144,23.514286,103317900,15.918151
"2927",2009-08-20,23.568571,23.817142,23.515715,23.761429,85507800,16.085457
"2928",2009-08-21,23.950001,24.195715,23.828571,24.174286,104018600,16.364941
"2929",2009-08-24,24.302856,24.387142,24.038572,24.151428,101732400,16.349463
"2930",2009-08-25,24.20857,24.42,24.161428,24.200001,81088700,16.382349
"2931",2009-08-26,24.131428,24.221428,23.822857,23.915714,75999700,16.189901
"2932",2009-08-27,24.107143,24.224285,23.547142,24.207144,112295400,16.387186
"2933",2009-08-28,24.610001,24.641428,24.075714,24.292856,113425200,16.445202
"2934",2009-08-31,24.022858,24.121429,23.785715,24.030001,77834400,16.267267
"2935",2009-09-01,23.998571,24.285715,23.562857,23.614286,117257000,15.985842
"2936",2009-09-02,23.517143,23.944286,23.444286,23.597143,91062300,15.974238
"2937",2009-09-03,23.777143,23.871429,23.571428,23.792856,73488800,16.106728
"2938",2009-09-04,23.897142,24.385714,23.870001,24.33,93657200,16.47035
"2939",2009-09-08,24.711428,24.734285,24.571428,24.704287,78761900,16.723726
"2940",2009-09-09,24.682858,24.924286,24.242857,24.448572,202771800,16.550619
"2941",2009-09-10,24.58,24.75,24.401428,24.651428,122783500,16.687948
"2942",2009-09-11,24.701429,24.74,24.41,24.594286,87240300,16.649261
"2943",2009-09-14,24.404285,24.842857,24.321428,24.817142,80502800,16.800127
"2944",2009-09-15,24.862858,25.092857,24.798571,25.022858,106617700,16.939386
"2945",2009-09-16,25.427143,26.107143,25.411428,25.981428,188505800,17.588299
"2946",2009-09-17,25.997143,26.684286,25.995714,26.364286,202643000,17.847473
"2947",2009-09-18,26.547142,26.65,26.394285,26.431429,150395700,17.892927
"2948",2009-09-21,26.327143,26.451429,25.945715,26.288572,109428900,17.796221
"2949",2009-09-22,26.455715,26.482857,26.121429,26.354286,89188400,17.840708
"2950",2009-09-23,26.485714,26.985714,26.432858,26.5,148390900,17.939346
"2951",2009-09-24,26.742857,26.814285,26.110001,26.26,137720100,17.776875
"2952",2009-09-25,26.001429,26.5,25.92,26.052856,111309800,17.63665
"2953",2009-09-28,26.267143,26.668571,26.190001,26.592857,84361200,18.002213
"2954",2009-09-29,26.675714,26.771429,26.33,26.482857,86346400,17.927744
"2955",2009-09-30,26.59,26.635714,26.087143,26.478571,134896300,17.924841
"2956",2009-10-01,26.478571,26.602858,25.814285,25.837143,131177900,17.49062
"2957",2009-10-02,25.915714,26.562857,25.907143,26.414286,138327000,17.881325
"2958",2009-10-05,26.6,26.694286,26.324286,26.574286,105783300,17.989634
"2959",2009-10-06,26.82,27.144285,26.757143,27.144285,151271400,18.375502
"2960",2009-10-07,27.108572,27.221428,27.004286,27.178572,116417000,18.398714
"2961",2009-10-08,27.237143,27.35,26.984285,27.038572,109552800,18.303938
"2962",2009-10-09,26.995714,27.242857,26.945715,27.209999,73318000,18.419989
"2963",2009-10-12,27.288572,27.358572,27.091429,27.258572,72006200,18.452866
"2964",2009-10-13,27.232857,27.309999,27.1,27.145714,87005100,18.376469
"2965",2009-10-14,27.464285,27.474285,27.175714,27.327143,93877700,18.499285
"2966",2009-10-15,27.09,27.274286,27.075714,27.222857,93389100,18.428692
"2967",2009-10-16,27.049999,27.194286,26.834286,26.864286,107856700,18.185955
"2968",2009-10-19,26.835714,27.142857,26.507143,27.122858,235557700,18.361
"2969",2009-10-20,28.657143,28.821428,28.264286,28.394285,285259800,19.221693
"2970",2009-10-21,28.502857,29.815714,28.461428,29.274286,298431700,19.817421
"2971",2009-10-22,29.242857,29.692858,28.93,29.314285,197848000,19.8445
"2972",2009-10-23,29.385714,29.4,29.032858,29.134285,105196700,19.722647
"2973",2009-10-26,29.095715,29.535715,28.585714,28.925714,121084600,19.581451
"2974",2009-10-27,28.808571,28.972857,28.064285,28.195715,189137900,19.087271
"2975",2009-10-28,28.244286,28.288572,27.299999,27.485714,204596700,18.606636
"2976",2009-10-29,27.857143,28.115715,27.448572,28.049999,142567600,18.988625
"2977",2009-10-30,28.008572,28.114286,26.881428,26.928572,179381300,18.229471
"2978",2009-11-02,27.114286,27.554285,26.51,27.044285,169745800,18.307806
"2979",2009-11-03,26.835714,27.074286,26.559999,26.964285,130635400,18.253643
"2980",2009-11-04,27.247143,27.692858,27.175714,27.258572,121882600,18.452866
"2981",2009-11-05,27.485714,27.857143,27.402857,27.718571,96200300,18.764263
"2982",2009-11-06,27.501429,27.884285,27.485714,27.762857,73774400,18.794249
"2983",2009-11-09,28.134285,28.842857,28.037144,28.780001,132213900,19.482807
"2984",2009-11-10,28.717142,29.282858,28.715714,28.997143,100298800,19.629808
"2985",2009-11-11,29.222857,29.285715,28.832857,29.035715,110967500,19.655914
"2986",2009-11-12,29.02,29.267143,28.775715,28.855715,90932800,19.534067
"2987",2009-11-13,28.981428,29.261429,28.867144,29.207144,85810200,19.771965
"2988",2009-11-16,29.354286,29.714285,29.287144,29.518572,121301600,19.982788
"2989",2009-11-17,29.440001,29.634285,29.285715,29.571428,99128400,20.01857
"2990",2009-11-18,29.505714,29.571428,29.142857,29.422857,93580200,19.917995
"2991",2009-11-19,29.23,29.23,28.542856,28.644285,135581600,19.390938
"2992",2009-11-20,28.450001,28.627142,28.251429,28.559999,101666600,19.333876
"2993",2009-11-23,29,29.428572,28.992857,29.411428,118724200,19.910255
"2994",2009-11-24,29.332857,29.411428,28.985714,29.205715,79609600,19.771
"2995",2009-11-25,29.342857,29.378571,29.108572,29.17,71613500,19.74682
"2996",2009-11-27,28.459999,28.994286,28.338572,28.655714,73814300,19.398668
"2997",2009-11-30,28.73,28.811428,28.395714,28.558571,106214500,19.332907
"2998",2009-12-01,28.891428,28.967142,28.118572,28.138571,116440800,19.048586
"2999",2009-12-02,28.422857,28.774286,27.964285,28.032858,178815000,18.977028
"3000",2009-12-03,28.202858,28.425714,28.038572,28.068571,112179900,19.001198
"3001",2009-12-04,28.528572,28.554285,27.182858,27.617144,206721200,18.695608
"3002",2009-12-07,27.617144,27.681429,26.954287,26.992857,178689700,18.272993
"3003",2009-12-08,27.051428,27.478571,26.957144,27.124287,172599700,18.361963
"3004",2009-12-09,27.325714,28.308571,27.187143,28.257143,171195500,19.128855
"3005",2009-12-10,28.5,28.528572,28.017143,28.061428,122417400,18.996365
"3006",2009-12-11,28.254286,28.285715,27.632856,27.809999,107443700,18.82616
"3007",2009-12-14,27.91,28.204287,27.508572,28.139999,123947600,19.049553
"3008",2009-12-15,27.975714,28.215714,27.610001,27.738571,104864900,18.777805
"3009",2009-12-16,27.871429,28.071428,27.792856,27.861429,88246200,18.860981
"3010",2009-12-17,27.751429,27.857143,27.285715,27.408571,97209700,18.554411
"3011",2009-12-18,27.595715,27.928572,27.514286,27.918571,152192600,18.899662
"3012",2009-12-21,28.007143,28.535715,27.952858,28.318571,152976600,19.170444
"3013",2009-12-22,28.491428,28.692858,28.379999,28.622858,87378900,19.376431
"3014",2009-12-23,28.742857,28.911428,28.687143,28.871429,86381400,19.544703
"3015",2009-12-24,29.078571,29.907143,29.049999,29.862858,125222300,20.215857
"3016",2009-12-28,30.245714,30.564285,29.944286,30.23,161141400,20.464396
"3017",2009-12-29,30.375713,30.388571,29.818571,29.871429,111301400,20.221659
"3018",2009-12-30,29.832857,30.285715,29.758572,30.234285,103021100,20.467297
"3019",2009-12-31,30.447144,30.478571,30.08,30.104286,88102700,20.379293
"3020",2010-01-04,30.49,30.642857,30.34,30.572857,123432400,20.696495
"3021",2010-01-05,30.657143,30.798571,30.464285,30.625713,150476200,20.732277
"3022",2010-01-06,30.625713,30.747143,30.107143,30.138571,138040000,20.402506
"3023",2010-01-07,30.25,30.285715,29.864286,30.082857,119282800,20.364788
"3024",2010-01-08,30.042856,30.285715,29.865715,30.282858,111902700,20.500175
"3025",2010-01-11,30.4,30.428572,29.778572,30.015715,115557400,20.319336
"3026",2010-01-12,29.884285,29.967142,29.488571,29.674286,148614900,20.088205
"3027",2010-01-13,29.695715,30.132856,29.157143,30.092857,151473000,20.371557
"3028",2010-01-14,30.015715,30.065714,29.860001,29.918571,108223500,20.253571
"3029",2010-01-15,30.132856,30.228571,29.41,29.418571,148516900,19.915094
"3030",2010-01-19,29.761429,30.741428,29.605715,30.719999,182501900,20.796108
"3031",2010-01-20,30.701429,30.792856,29.928572,30.247143,153038200,20.476
"3032",2010-01-21,30.297142,30.472857,29.601429,29.724285,152038600,20.122049
"3033",2010-01-22,29.540001,29.642857,28.165714,28.25,220441900,19.124027
"3034",2010-01-25,28.93,29.242857,28.598572,29.01,266424900,19.638508
"3035",2010-01-26,29.421429,30.530001,28.940001,29.42,466777500,19.916061
"3036",2010-01-27,29.549999,30.082857,28.504286,29.697144,430642100,20.103678
"3037",2010-01-28,29.275715,29.357143,28.385714,28.469999,293375600,19.272955
"3038",2010-01-29,28.725714,28.885714,27.178572,27.437143,311488100,18.573751
"3039",2010-02-01,27.481428,28,27.328571,27.818571,187469100,18.831963
"3040",2010-02-02,27.987143,28.045713,27.625713,27.98,174585600,18.941242
"3041",2010-02-03,27.881428,28.6,27.774286,28.461428,153832000,19.267153
"3042",2010-02-04,28.104286,28.338572,27.367144,27.435715,189413000,18.572784
"3043",2010-02-05,27.518572,28,27.264286,27.922857,212576700,18.902561
"3044",2010-02-08,27.955715,28.268572,27.714285,27.731428,119567700,18.772972
"3045",2010-02-09,28.059999,28.214285,27.821428,28.027143,158221700,18.973154
"3046",2010-02-10,27.984285,28.085714,27.751429,27.874287,92590400,18.869682
"3047",2010-02-11,27.84,28.535715,27.722857,28.381428,137586400,19.212992
"3048",2010-02-12,28.301428,28.805714,27.928572,28.625713,163867200,19.378365
"3049",2010-02-16,28.848572,29.098572,28.788572,29.057142,135934400,19.670424
"3050",2010-02-17,29.17,29.187143,28.694286,28.935715,109099200,19.588219
"3051",2010-02-18,28.804285,29.127142,28.702858,28.99,105706300,19.624969
"3052",2010-02-19,28.837143,29.028572,28.73,28.809999,103867400,19.503117
"3053",2010-02-22,28.905714,28.928572,28.455715,28.631428,97640900,19.382235
"3054",2010-02-23,28.571428,28.761429,27.95857,28.151428,143773700,19.057293
"3055",2010-02-24,28.318571,28.777143,28.262857,28.665714,115141600,19.405443
"3056",2010-02-25,28.197144,28.98,28.127142,28.857143,166281500,19.535028
"3057",2010-02-26,28.911428,29.309999,28.857143,29.231428,126865200,19.788406
"3058",2010-03-01,29.392857,29.928572,29.35,29.855715,137523400,20.211016
"3059",2010-03-02,29.99,30.118572,29.677143,29.835714,141636600,20.197483
"3060",2010-03-03,29.848572,29.981428,29.705715,29.904285,93013200,20.243898
"3061",2010-03-04,29.897142,30.131428,29.804285,30.101429,91510300,20.377359
"3062",2010-03-05,30.705715,31.385714,30.661428,31.278572,224905100,21.174236
"3063",2010-03-08,31.43,31.441429,31.178572,31.297142,107472400,21.186804
"3064",2010-03-09,31.187143,32.142857,31.127142,31.860001,230064800,21.567839
"3065",2010-03-10,31.975714,32.21143,31.885714,32.119999,149054500,21.743841
"3066",2010-03-11,31.987143,32.214287,31.902857,32.214287,101425100,21.807673
"3067",2010-03-12,32.48143,32.532856,32.25,32.371429,104080900,21.914049
"3068",2010-03-15,32.197144,32.214287,31.464285,31.977142,123375700,21.647135
"3069",2010-03-16,32.025715,32.139999,31.787144,32.064285,111727000,21.706129
"3070",2010-03-17,32.128571,32.349998,31.895714,32.017143,112739200,21.674215
"3071",2010-03-18,32.014286,32.142857,31.801428,32.092857,85527400,21.725468
"3072",2010-03-19,32.112858,32.177143,31.604286,31.75,139861400,21.493372
"3073",2010-03-22,31.495714,32.285713,31.450001,32.107143,114104900,21.735138
"3074",2010-03-23,32.234287,32.682858,32.014286,32.622856,150607800,22.084255
"3075",2010-03-24,32.52,32.885715,32.501427,32.767143,149445100,22.181934
"3076",2010-03-25,32.988571,32.995716,32.32143,32.378571,135571100,21.918884
"3077",2010-03-26,32.707142,33.135715,32.650002,32.985714,160218800,22.329893
"3078",2010-03-29,33.285713,33.41,33.08857,33.19857,135186100,22.473988
"3079",2010-03-30,33.799999,33.925713,33.464287,33.692856,131827500,22.808598
"3080",2010-03-31,33.64143,33.80143,33.494286,33.57143,107664900,22.7264
"3081",2010-04-01,33.915714,34.104286,33.25,33.709999,150786300,22.820206
"3082",2010-04-05,33.568573,34.072857,33.53857,34.07,171126900,23.063908
"3083",2010-04-06,34.028572,34.32,33.857143,34.220001,111754300,23.165457
"3084",2010-04-07,34.221428,34.560001,34.094284,34.371429,157125500,23.267967
"3085",2010-04-08,34.348572,34.505714,34.005714,34.278572,143247300,23.205101
"3086",2010-04-09,34.490002,34.555714,34.351429,34.541428,83545700,23.383045
"3087",2010-04-12,34.599998,34.724285,34.544285,34.612858,83256600,23.431404
"3088",2010-04-13,34.55143,34.685715,34.444286,34.632858,76552700,23.444941
"3089",2010-04-14,35.040001,35.115715,34.867142,35.098572,101019100,23.760208
"3090",2010-04-15,35.111427,35.575714,35.072857,35.560001,94196200,24.072575
"3091",2010-04-16,35.509998,35.877144,34.935715,35.342857,187636400,23.925579
"3092",2010-04-19,35.290001,35.412857,34.53857,35.295715,141731100,23.893667
"3093",2010-04-20,35.505714,35.607143,34.708572,34.941429,184581600,23.65383
"3094",2010-04-21,36.971428,37.17857,36.532856,37.031429,245597800,25.068668
"3095",2010-04-22,36.89143,38.107143,36.599998,38.067142,198356200,25.769806
"3096",2010-04-23,38.284286,38.882858,38.142857,38.689999,199238900,26.191448
"3097",2010-04-26,38.84,38.922855,38.312859,38.5,119767200,26.062822
"3098",2010-04-27,38.181427,38.262856,37.217144,37.434284,177335900,25.341385
"3099",2010-04-28,37.607143,37.714287,36.630001,37.371429,189600600,25.298838
"3100",2010-04-29,37.574287,38.57143,37.43,38.377144,139710200,25.979654
"3101",2010-04-30,38.472858,38.652859,37.285713,37.298573,135615900,25.249512
"3102",2010-05-03,37.691429,38.26857,37.554287,38.049999,113585500,25.758196
"3103",2010-05-04,37.555714,37.612858,36.67857,36.954285,180954900,25.016449
"3104",2010-05-05,36.147144,36.877144,35.532856,36.57,220775800,24.756296
"3105",2010-05-06,36.261429,36.892857,28.464285,35.17857,321465200,23.814362
"3106",2010-05-07,34.815716,35.224285,32.172855,33.694286,419004600,22.809566
"3107",2010-05-10,35.75,36.378571,35.504284,36.284286,246076600,24.562885
"3108",2010-05-11,35.977142,37.127144,35.785713,36.645714,212226700,24.807558
"3109",2010-05-12,37.034286,37.59,36.957142,37.441429,163594900,25.346218
"3110",2010-05-13,37.602856,37.857143,36.628571,36.908573,149928100,24.9855
"3111",2010-05-14,36.451427,36.639999,35.642857,36.259998,189840700,24.546444
"3112",2010-05-17,36.385715,36.597141,35.387142,36.317142,190708700,24.585125
"3113",2010-05-18,36.71143,36.935715,35.751427,36.05143,195669600,24.405254
"3114",2010-05-19,35.642857,36.131428,34.978573,35.477142,256431700,24.016479
"3115",2010-05-20,34.554287,34.835712,33.744286,33.965714,320728800,22.993315
"3116",2010-05-21,33.259998,34.92857,33.049999,34.617142,305972800,23.434298
"3117",2010-05-24,35.325714,35.842857,35.18,35.251427,188559700,23.863678
"3118",2010-05-25,34.192856,35.251427,33.880001,35.031429,262001600,23.714752
"3119",2010-05-26,35.725716,36.01857,34.82143,34.872856,212663500,23.607405
"3120",2010-05-27,35.799999,36.27,35.587143,36.192856,166570600,24.500992
"3121",2010-05-28,37.055714,37.057144,36.192856,36.697144,203903700,24.842377
"3122",2010-06-01,37.098572,37.991428,36.994286,37.261429,219118200,25.224371
"3123",2010-06-02,37.791428,37.828571,37.189999,37.707142,172137000,25.526098
"3124",2010-06-03,37.882858,37.935715,37.201427,37.58857,162526700,25.445822
"3125",2010-06-04,36.887142,37.414288,36.375713,36.565716,189576100,24.753395
"3126",2010-06-07,36.898571,37.021427,35.792858,35.848572,221735500,24.267931
"3127",2010-06-08,36.177143,36.257141,35.092857,35.618572,250192600,24.112223
"3128",2010-06-09,35.924286,35.985714,34.64143,34.742859,213657500,23.519409
"3129",2010-06-10,34.977142,35.854286,34.599998,35.787144,194089000,24.226343
"3130",2010-06-11,35.46143,36.265713,35.33857,36.215714,136439800,24.516459
"3131",2010-06-14,36.565716,37.021427,36.287144,36.325714,150740100,24.590927
"3132",2010-06-15,36.52,37.121429,36.5,37.098572,146268500,25.114117
"3133",2010-06-16,37.299999,38.25,37.232857,38.17857,195919500,25.845236
"3134",2010-06-17,38.657143,38.985714,38.5,38.83857,218213800,26.292021
"3135",2010-06-18,38.892857,39.285713,38.774284,39.152859,196155400,26.504786
"3136",2010-06-21,39.669998,39.85857,38.389999,38.595715,194122600,26.127621
"3137",2010-06-22,38.880001,39.424286,38.785713,39.121429,179315500,26.483511
"3138",2010-06-23,39.225716,39.237144,38.271427,38.709999,192114300,26.204992
"3139",2010-06-24,38.714287,39.028572,38.299999,38.42857,178569300,26.014477
"3140",2010-06-25,38.580002,38.610001,37.972858,38.099998,137485600,25.792042
"3141",2010-06-28,38.132858,38.535713,37.78857,38.328571,146237000,25.946774
"3142",2010-06-29,37.73143,37.77,36.328571,36.595715,283336200,24.77371
"3143",2010-06-30,36.672855,36.852856,35.715714,35.932858,184863000,24.324982
"3144",2010-07-01,36.328571,36.400002,34.745716,35.497143,255724000,24.030025
"3145",2010-07-02,35.784286,35.847141,34.742859,35.277142,173460700,23.88109
"3146",2010-07-06,35.857143,36.114285,35.165714,35.51857,153808900,24.044527
"3147",2010-07-07,35.784286,36.967144,35.67857,36.952858,163639000,25.015478
"3148",2010-07-08,37.497143,37.557144,36.412857,36.869999,184536100,24.959387
"3149",2010-07-09,36.69857,37.128571,36.451427,37.08857,108330600,25.107349
"3150",2010-07-12,36.932858,37.407143,36.408573,36.755714,140719600,24.882023
"3151",2010-07-13,36.617142,36.628571,35.204285,35.971428,297731000,24.351093
"3152",2010-07-14,35.625713,36.542858,35.57143,36.104286,203011900,24.441032
"3153",2010-07-15,35.46143,36.709999,35.328571,35.921429,206216500,24.317245
"3154",2010-07-16,36.168571,36.424286,35.487144,35.700001,259964600,24.167347
"3155",2010-07-19,35.697144,35.697144,34.228573,35.082859,256119500,23.749577
"3156",2010-07-20,34.700001,36.128571,34.287144,35.984287,268737700,24.3598
"3157",2010-07-21,37.869999,37.878571,36.285713,36.32,296417800,24.587057
"3158",2010-07-22,36.811428,37.142857,36.472858,37.002857,161329700,25.049324
"3159",2010-07-23,36.727142,37.197144,36.611427,37.134285,133347200,25.138298
"3160",2010-07-26,37.142857,37.157143,36.815716,37.040001,105137900,25.074471
"3161",2010-07-27,37.267143,37.828571,37.185715,37.725716,146192900,25.538668
"3162",2010-07-28,37.667141,37.998573,37.17857,37.279999,129996300,25.236938
"3163",2010-07-29,37.244286,37.521427,36.585712,36.872856,160951700,24.961325
"3164",2010-07-30,36.555714,37.099998,36.414288,36.75,112052500,24.878155
"3165",2010-08-02,37.205715,37.512856,37.08857,37.407143,107013900,25.323013
"3166",2010-08-03,37.287144,37.60857,37.060001,37.418571,104413400,25.330744
"3167",2010-08-04,37.548573,37.754284,37.187141,37.568573,105093800,25.432293
"3168",2010-08-05,37.389999,37.597141,37.221428,37.385715,72274300,25.308506
"3169",2010-08-06,37.111427,37.355713,36.804287,37.155716,111224400,25.152805
"3170",2010-08-09,37.354286,37.450001,37.081429,37.392857,75782000,25.313341
"3171",2010-08-10,37.121429,37.207142,36.792858,37.058571,112980000,25.087042
"3172",2010-08-11,36.485714,36.527142,35.687141,35.741428,155013600,24.195393
"3173",2010-08-12,35.241428,36.157143,35.16,35.970001,133730100,24.350124
"3174",2010-08-13,35.950001,35.982857,35.584286,35.585712,88717300,24.089981
"3175",2010-08-16,35.368572,35.715714,35.23143,35.377144,79607500,23.94879
"3176",2010-08-17,35.725716,36.375713,35.599998,35.995716,105660100,24.367537
"3177",2010-08-18,36.05143,36.381428,35.939999,36.152859,84924000,24.473915
"3178",2010-08-19,36.119999,36.21143,35.525715,35.697144,106676500,24.165417
"3179",2010-08-20,35.627144,36.274284,35.57143,35.662857,96057500,24.142202
"3180",2010-08-23,35.970001,36,35.035713,35.114285,103510400,23.770847
"3181",2010-08-24,34.667141,34.714287,34.092857,34.275715,150641400,23.203169
"3182",2010-08-25,34.005714,34.855713,33.885715,34.69857,149216900,23.489424
"3183",2010-08-26,35.064285,35.107143,34.325714,34.325714,116626300,23.237015
"3184",2010-08-27,34.535713,34.658573,33.651428,34.517143,137097800,23.366606
"3185",2010-08-30,34.394287,35.107143,34.382858,34.642857,95822300,23.451708
"3186",2010-08-31,34.549999,34.937141,34.335712,34.728573,105196700,23.509731
"3187",2010-09-01,35.352856,35.922855,35.182858,35.761429,174259400,24.208933
"3188",2010-09-02,35.894287,36.024284,35.509998,36.024284,103856900,24.386871
"3189",2010-09-03,36.441429,36.968571,36.357143,36.967144,130197200,25.025152
"3190",2010-09-07,36.662857,37.075714,36.607143,36.830002,85639400,24.932308
"3191",2010-09-08,37.111427,37.77,37.014286,37.560001,131637800,25.426491
"3192",2010-09-09,37.862858,38.074287,37.560001,37.581429,109643800,25.440992
"3193",2010-09-10,37.598572,37.785713,37.342857,37.630001,96885600,25.473873
"3194",2010-09-13,37.974285,38.325714,37.965714,38.148571,97195000,25.824923
"3195",2010-09-14,38.029999,38.452858,37.931427,38.294285,102037600,25.923563
"3196",2010-09-15,38.310001,38.625713,38.262856,38.602856,107342200,26.132456
"3197",2010-09-16,38.605713,39.524284,38.5,39.509998,163025800,26.746553
"3198",2010-09-17,39.669998,39.708572,39.097141,39.33857,158619300,26.630503
"3199",2010-09-20,39.439999,40.540001,39.407143,40.46143,164669400,27.390631
"3200",2010-09-21,40.55143,41.049999,40.398571,40.53857,167018600,27.442856
"3201",2010-09-22,40.387142,41.139999,40.344284,41.107143,146322400,27.827749
"3202",2010-09-23,40.904285,41.822857,40.857143,41.274284,196529200,27.940897
